./data/dex_test/f5d57e610d0e13ca85f8bf7f8a7796974e9a46819ca00fb2444fef804d4bb915.vir.dex	199764	5.872572226655002
./data/dex_test/0726317369fe59cb83a55667080bb09d3a1a2049de8c9b1db923c690b4f386d5.vir.dex	20340	5.489553816938255
./data/dex_test/e1af5c2af2087894312a63a9f6fbc6ae5906167a6ee62bd7dd866f200ba3cce0.vir.dex	242556	5.9773130401137795
./data/dex_test/b972ddcb6bddbaedce2948afe7c0934468a88af57fdc02a80ad087ad269ea333.vir.dex	1477736	6.592582669833838
./data/dex_test/0f9a8a2ca2e7d482078f5c02391642c7f44a9551d3d3b6657ae47cfbdc7cb7d6.vir.dex	27796	5.573898024339927
./data/dex_test/91ded6f7f4321efabb2405092b5e580d51cdc797ae5485a613660ffbd4ea68da.vir.dex	1460452	6.074019496821238
./data/dex_test/aca26888218d778c703a6c43268ff3829b2faa5d8220ceaaf4e9b8d2fae066e3.vir.dex	12180	5.548865249327388
./data/dex_test/69d61079361ec4fa21679b9dce27414c43792ae702fd4c6deea04371f14679cb.vir.dex	28644	5.780364402942131
./data/dex_test/e8bf87b05a6a7b8ccf1173adb5118347821a1db4ce7093511fc052e713749f72.vir.dex	314876	5.80483163115343
./data/dex_test/7462550bad0959ce77d0ec964f1da6df7d046062ece47b73d0d6db3db83eba57.vir.dex	267380	6.032580505556666
./data/dex_test/7bdbd3c8ffd91b930c6c50e3a9101117f22e1b67f3129ecd1f82cf20afbba82a.vir.dex	1483516	2.6316775961584944
./data/dex_test/cb2eac65eec308111de7bf0e22e03a048b9e4c3d37018982a633edf13230ccac.vir.dex	114836	5.923098683980697
./data/dex_test/a328acd8642cc2932214b8cb7562ce1e2191de8a975fcdb65eee0a1c14ddd43b.vir.dex	21032	5.447961816359246
./data/dex_test/3a46421d6245aa03f7d872832777f21c2ff616d161094af81ccadb24a2192c26.vir.dex	1336112	6.092900322187311
./data/dex_test/b3df87f91fedeb3b2f23d240906298d21ecc5a408b71611b1f0509c8af77e5ad.vir.dex	36440	5.489224163612777
./data/dex_test/7b28e4600b0ac5d7861af8bff42220f909268c949cae0525c680f1e5159ce7b3.vir.dex	26264	5.59632976814021
./data/dex_test/4cd9ff9bd0ab7fb5d54c5ae0f53de6ba2929ba04d5e8c2aa792bf440bb8b475f.vir.dex	193492	5.961422982019036
./data/dex_test/c78783fd587b82f9cdbc679fd0d51c62c8b6ac89f65aeb10d189183375c51885.vir.dex	1239408	6.080880965085334
./data/dex_test/47ff8da9d5bf7c8e113858aeb366304bb570fab2da777c1207a28f1130826507.vir.dex	38728	5.5927085441818845
./data/dex_test/d6a67f77d1d9fdcb46a0a96056af5ce5a1877a6320ab00824903f14ea5cd9324.vir.dex	2733420	6.363877256872334
./data/dex_test/678934efb74c5ff56bdbfd737a6f03e64bcf399279a3bb00b638bf5c7b133447.vir.dex	20900	5.490388078699714
./data/dex_test/adc5f752905edf07cdd06372f31cf61a3f95c7b8f49570b4a231f10559c0345e.vir.dex	433552	6.016302636978591
./data/dex_test/e7c6ca2b8480b7f9bd2d98d4794219521cf3dac623d4847d4ae52c2c3d1c687e.vir.dex	80212	5.87399630827648
./data/dex_test/88cd1028dc71e92aee367f273345ffdaa423ba2a958ccda55ebfeb672540d404.vir.dex	121520	5.772904373216471
./data/dex_test/743831a8df40f30d5d2c3bdaa686e74eba1c7a4ce51af21a8f75dd7f2ac4c4ba.vir.dex	78096	5.784827994950837
./data/dex_test/80fd1dc354d3ffb760c34bade88d6076390cc1bea04336cdb7ebf229604b18c3.vir.dex	269052	6.12529483219939
./data/dex_test/415d81ec982a7b190619801a064831b635b75a2b9c13106885b5064e54d30c58.vir.dex	11604	5.283097194139288
./data/dex_test/82d45d1005767a390eab2e206f8676ae687a3fc0ac4d3cadd81dbe4c456da201.vir.dex	8864	5.084148171405819
./data/dex_test/e12cd700b7a42d7ccde12e41b2f5747b32b8bf354ae2fda3dd02534ca551b20a.vir.dex	862588	6.099961127558131
./data/dex_test/892809289afdbd2e657aa57fdee1a28775e6e9112dc52a9f2b02f5ab376d96eb.vir.dex	2552	4.5968698827735865
./data/dex_test/1c5bafb4f7dcc63b996100fa9474f718f8a59d8666e5e2005c4435c0745171cf.vir.dex	75768	5.815517788307881
./data/dex_test/518f585d1402de86f6f01c24c188caa7ad0ce60a4d4ea2ce3fb34daad8aa63c4.vir.dex	20980	5.493986497406868
./data/dex_test/4ca5f38029c0782f89ec01c3d686b0ec4a4ff58ee64456244308f4146cd55978.vir.dex	459144	5.874253253123217
./data/dex_test/43a08604aa94378e4dc1dd06ac433ac5ec766b55ac4982bf9fd172cc825d90ff.vir.dex	54524	5.855151804886023
./data/dex_test/8f67d22715be9f3ab775dbfba364eef2d56640e1243432183b9889f9774a01b9.vir.dex	201384	5.595878767744716
./data/dex_test/43391ff8d23bce8bb410d042fc8174db61e59ab78f82aac446db7125e622659e.vir.dex	32112	5.566110186384829
./data/dex_test/74058968b7b082fc82416518fe977bb5c100f7aeb671602164957d8e8d533182.vir.dex	340372	6.036723360725962
